raceId,year,round,name,lap,is_sprint,overtakerId,overtaker_name,overtakenId,overtaken_name,net_positions_gained,point_value,overtaker_prev_pos,overtaker_curr_pos,overtaken_prev_pos,overtaken_curr_pos,global_lap
1145,2025,1,Australian Grand Prix,14,False,863,Andrea Kimi Antonelli,807,Nico Hülkenberg,1,0,13,12,12,13,1
1145,2025,1,Australian Grand Prix,16,False,807,Nico Hülkenberg,863,Andrea Kimi Antonelli,1,0,13,12,12,13,2
1145,2025,1,Australian Grand Prix,17,False,857,Oscar Piastri,830,Max Verstappen,1,3,3,2,2,3,3
1145,2025,1,Australian Grand Prix,17,False,863,Andrea Kimi Antonelli,807,Nico Hülkenberg,1,0,13,12,12,13,4
1145,2025,1,Australian Grand Prix,19,False,859,Liam Lawson,839,Esteban Ocon,1,0,16,15,15,16,5
1145,2025,1,Australian Grand Prix,22,False,863,Andrea Kimi Antonelli,840,Lance Stroll,1,0,12,11,11,12,6
1145,2025,1,Australian Grand Prix,33,False,807,Nico Hülkenberg,840,Lance Stroll,1,0,13,12,12,13,7
1145,2025,1,Australian Grand Prix,33,False,839,Esteban Ocon,859,Liam Lawson,1,0,16,15,15,16,8
1145,2025,1,Australian Grand Prix,33,False,839,Esteban Ocon,864,Gabriel Bortoleto,1,0,15,14,14,15,9
1145,2025,1,Australian Grand Prix,33,False,840,Lance Stroll,863,Andrea Kimi Antonelli,1,0,12,11,11,12,10
1145,2025,1,Australian Grand Prix,33,False,860,Oliver Bearman,839,Esteban Ocon,1,0,17,16,16,17,11
1145,2025,1,Australian Grand Prix,33,False,864,Gabriel Bortoleto,807,Nico Hülkenberg,1,0,14,13,13,14,12
1145,2025,1,Australian Grand Prix,34,False,860,Oliver Bearman,859,Liam Lawson,1,0,16,15,15,16,13
1145,2025,1,Australian Grand Prix,39,False,859,Liam Lawson,860,Oliver Bearman,1,0,16,15,15,16,14
1145,2025,1,Australian Grand Prix,39,False,859,Liam Lawson,839,Esteban Ocon,1,0,15,14,14,15,15
1145,2025,1,Australian Grand Prix,43,False,852,Yuki Tsunoda,844,Charles Leclerc,1,2,6,5,5,6,16
1145,2025,1,Australian Grand Prix,44,False,1,Lewis Hamilton,848,Alexander Albon,1,2,8,7,7,8,17
1145,2025,1,Australian Grand Prix,44,False,1,Lewis Hamilton,844,Charles Leclerc,1,2,7,6,6,7,18
1145,2025,1,Australian Grand Prix,44,False,1,Lewis Hamilton,852,Yuki Tsunoda,1,2,6,5,5,6,19
1145,2025,1,Australian Grand Prix,44,False,1,Lewis Hamilton,847,George Russell,1,2,5,4,4,5,20
1145,2025,1,Australian Grand Prix,44,False,1,Lewis Hamilton,830,Max Verstappen,1,3,4,3,3,4,21
1145,2025,1,Australian Grand Prix,44,False,830,Max Verstappen,857,Oscar Piastri,1,3,3,2,2,3,22
1145,2025,1,Australian Grand Prix,44,False,830,Max Verstappen,846,Lando Norris,1,7,2,1,1,2,23
1145,2025,1,Australian Grand Prix,44,False,839,Esteban Ocon,859,Liam Lawson,1,0,15,14,14,15,24
1145,2025,1,Australian Grand Prix,44,False,840,Lance Stroll,863,Andrea Kimi Antonelli,1,1,11,10,10,11,25
1145,2025,1,Australian Grand Prix,44,False,842,Pierre Gasly,1,Lewis Hamilton,1,2,9,8,8,9,26
1145,2025,1,Australian Grand Prix,44,False,842,Pierre Gasly,848,Alexander Albon,1,2,8,7,7,8,27
1145,2025,1,Australian Grand Prix,44,False,842,Pierre Gasly,844,Charles Leclerc,1,2,7,6,6,7,28
1145,2025,1,Australian Grand Prix,44,False,842,Pierre Gasly,852,Yuki Tsunoda,1,2,6,5,5,6,29
1145,2025,1,Australian Grand Prix,44,False,842,Pierre Gasly,847,George Russell,1,2,5,4,4,5,30
1145,2025,1,Australian Grand Prix,44,False,844,Charles Leclerc,852,Yuki Tsunoda,1,2,6,5,5,6,31
1145,2025,1,Australian Grand Prix,44,False,852,Yuki Tsunoda,847,George Russell,1,2,5,4,4,5,32
1145,2025,1,Australian Grand Prix,44,False,852,Yuki Tsunoda,830,Max Verstappen,1,3,4,3,3,4,33
1145,2025,1,Australian Grand Prix,44,False,852,Yuki Tsunoda,857,Oscar Piastri,1,3,3,2,2,3,34
1145,2025,1,Australian Grand Prix,44,False,859,Liam Lawson,864,Gabriel Bortoleto,1,0,14,13,13,14,35
1145,2025,1,Australian Grand Prix,44,False,859,Liam Lawson,807,Nico Hülkenberg,1,0,13,12,12,13,36
1145,2025,1,Australian Grand Prix,44,False,859,Liam Lawson,840,Lance Stroll,1,0,12,11,11,12,37
1145,2025,1,Australian Grand Prix,44,False,859,Liam Lawson,863,Andrea Kimi Antonelli,1,1,11,10,10,11,38
1145,2025,1,Australian Grand Prix,44,False,859,Liam Lawson,842,Pierre Gasly,1,1,10,9,9,10,39
1145,2025,1,Australian Grand Prix,44,False,859,Liam Lawson,1,Lewis Hamilton,1,2,9,8,8,9,40
1145,2025,1,Australian Grand Prix,44,False,859,Liam Lawson,848,Alexander Albon,1,2,8,7,7,8,41
1145,2025,1,Australian Grand Prix,45,False,1,Lewis Hamilton,852,Yuki Tsunoda,1,3,3,2,2,3,42
1145,2025,1,Australian Grand Prix,46,False,1,Lewis Hamilton,830,Max Verstappen,1,7,2,1,1,2,43
1145,2025,1,Australian Grand Prix,46,False,844,Charles Leclerc,842,Pierre Gasly,1,2,5,4,4,5,44
1145,2025,1,Australian Grand Prix,46,False,844,Charles Leclerc,852,Yuki Tsunoda,1,3,4,3,3,4,45
1145,2025,1,Australian Grand Prix,46,False,844,Charles Leclerc,1,Lewis Hamilton,1,3,3,2,2,3,46
1145,2025,1,Australian Grand Prix,46,False,846,Lando Norris,844,Charles Leclerc,1,2,6,5,5,6,47
1145,2025,1,Australian Grand Prix,46,False,846,Lando Norris,842,Pierre Gasly,1,2,5,4,4,5,48
1145,2025,1,Australian Grand Prix,46,False,846,Lando Norris,852,Yuki Tsunoda,1,3,4,3,3,4,49
1145,2025,1,Australian Grand Prix,46,False,847,George Russell,859,Liam Lawson,1,2,8,7,7,8,50
1145,2025,1,Australian Grand Prix,46,False,847,George Russell,846,Lando Norris,1,2,7,6,6,7,51
1145,2025,1,Australian Grand Prix,46,False,848,Alexander Albon,847,George Russell,1,2,9,8,8,9,52
1145,2025,1,Australian Grand Prix,46,False,848,Alexander Albon,859,Liam Lawson,1,2,8,7,7,8,53
1145,2025,1,Australian Grand Prix,46,False,857,Oscar Piastri,839,Esteban Ocon,1,0,15,14,14,15,54
1145,2025,1,Australian Grand Prix,46,False,860,Oliver Bearman,857,Oscar Piastri,1,0,16,15,15,16,55
1145,2025,1,Australian Grand Prix,46,False,863,Andrea Kimi Antonelli,840,Lance Stroll,1,1,11,10,10,11,56
1145,2025,1,Australian Grand Prix,46,False,863,Andrea Kimi Antonelli,848,Alexander Albon,1,1,10,9,9,10,57
1145,2025,1,Australian Grand Prix,46,False,863,Andrea Kimi Antonelli,847,George Russell,1,2,9,8,8,9,58
1145,2025,1,Australian Grand Prix,47,False,807,Nico Hülkenberg,842,Pierre Gasly,1,0,12,11,11,12,59
1145,2025,1,Australian Grand Prix,47,False,807,Nico Hülkenberg,840,Lance Stroll,1,1,11,10,10,11,60
1145,2025,1,Australian Grand Prix,47,False,807,Nico Hülkenberg,863,Andrea Kimi Antonelli,1,2,9,8,8,9,61
1145,2025,1,Australian Grand Prix,47,False,807,Nico Hülkenberg,848,Alexander Albon,1,2,8,7,7,8,62
1145,2025,1,Australian Grand Prix,47,False,830,Max Verstappen,852,Yuki Tsunoda,1,2,5,4,4,5,63
1145,2025,1,Australian Grand Prix,47,False,830,Max Verstappen,846,Lando Norris,1,3,4,3,3,4,64
1145,2025,1,Australian Grand Prix,47,False,830,Max Verstappen,844,Charles Leclerc,1,3,3,2,2,3,65
1145,2025,1,Australian Grand Prix,47,False,839,Esteban Ocon,807,Nico Hülkenberg,1,0,13,12,12,13,66
1145,2025,1,Australian Grand Prix,47,False,840,Lance Stroll,863,Andrea Kimi Antonelli,1,2,9,8,8,9,67
1145,2025,1,Australian Grand Prix,47,False,840,Lance Stroll,848,Alexander Albon,1,2,8,7,7,8,68
1145,2025,1,Australian Grand Prix,47,False,840,Lance Stroll,847,George Russell,1,2,7,6,6,7,69
1145,2025,1,Australian Grand Prix,47,False,842,Pierre Gasly,840,Lance Stroll,1,1,11,10,10,11,70
1145,2025,1,Australian Grand Prix,47,False,842,Pierre Gasly,863,Andrea Kimi Antonelli,1,2,9,8,8,9,71
1145,2025,1,Australian Grand Prix,47,False,846,Lando Norris,844,Charles Leclerc,1,3,3,2,2,3,72
1145,2025,1,Australian Grand Prix,47,False,846,Lando Norris,1,Lewis Hamilton,1,7,2,1,1,2,73
1145,2025,1,Australian Grand Prix,47,False,847,George Russell,830,Max Verstappen,1,2,6,5,5,6,74
1145,2025,1,Australian Grand Prix,47,False,847,George Russell,852,Yuki Tsunoda,1,2,5,4,4,5,75
1145,2025,1,Australian Grand Prix,47,False,847,George Russell,846,Lando Norris,1,3,4,3,3,4,76
1145,2025,1,Australian Grand Prix,47,False,848,Alexander Albon,847,George Russell,1,2,7,6,6,7,77
1145,2025,1,Australian Grand Prix,47,False,848,Alexander Albon,830,Max Verstappen,1,2,6,5,5,6,78
1145,2025,1,Australian Grand Prix,47,False,848,Alexander Albon,852,Yuki Tsunoda,1,2,5,4,4,5,79
1145,2025,1,Australian Grand Prix,47,False,857,Oscar Piastri,839,Esteban Ocon,1,0,14,13,13,14,80
1145,2025,1,Australian Grand Prix,47,False,860,Oliver Bearman,857,Oscar Piastri,1,0,15,14,14,15,81
1145,2025,1,Australian Grand Prix,47,False,863,Andrea Kimi Antonelli,848,Alexander Albon,1,2,8,7,7,8,82
1145,2025,1,Australian Grand Prix,47,False,863,Andrea Kimi Antonelli,847,George Russell,1,2,7,6,6,7,83
1145,2025,1,Australian Grand Prix,47,False,863,Andrea Kimi Antonelli,830,Max Verstappen,1,2,6,5,5,6,84
1145,2025,1,Australian Grand Prix,51,False,857,Oscar Piastri,839,Esteban Ocon,1,0,13,12,12,13,85
1145,2025,1,Australian Grand Prix,52,False,844,Charles Leclerc,1,Lewis Hamilton,1,1,10,9,9,10,86
1145,2025,1,Australian Grand Prix,53,False,857,Oscar Piastri,852,Yuki Tsunoda,1,0,12,11,11,12,87
1145,2025,1,Australian Grand Prix,54,False,1,Lewis Hamilton,844,Charles Leclerc,1,1,10,9,9,10,88
1145,2025,1,Australian Grand Prix,54,False,844,Charles Leclerc,842,Pierre Gasly,1,2,9,8,8,9,89
1145,2025,1,Australian Grand Prix,55,False,857,Oscar Piastri,842,Pierre Gasly,1,1,11,10,10,11,90
1145,2025,1,Australian Grand Prix,56,False,863,Andrea Kimi Antonelli,848,Alexander Albon,1,2,5,4,4,5,91
1145,2025,1,Australian Grand Prix,57,False,857,Oscar Piastri,1,Lewis Hamilton,1,1,10,9,9,10,92
1146,2025,2,Chinese Grand Prix,4,True,807,Nico Hülkenberg,859,Liam Lawson,1,0,19,18,18,19,93
1146,2025,2,Chinese Grand Prix,4,True,832,Carlos Sainz,840,Lance Stroll,1,0,15,14,14,15,94
1146,2025,2,Chinese Grand Prix,4,True,860,Oliver Bearman,832,Carlos Sainz,1,0,16,15,15,16,95
1146,2025,2,Chinese Grand Prix,4,True,864,Gabriel Bortoleto,807,Nico Hülkenberg,1,0,20,19,19,20,96
1146,2025,2,Chinese Grand Prix,10,True,832,Carlos Sainz,840,Lance Stroll,1,0,14,13,13,14,97
1146,2025,2,Chinese Grand Prix,10,True,860,Oliver Bearman,832,Carlos Sainz,1,0,15,14,14,15,98
1146,2025,2,Chinese Grand Prix,11,True,807,Nico Hülkenberg,859,Liam Lawson,1,0,18,17,17,18,99
1146,2025,2,Chinese Grand Prix,11,True,832,Carlos Sainz,840,Lance Stroll,1,0,13,12,12,13,100
1146,2025,2,Chinese Grand Prix,11,True,840,Lance Stroll,848,Alexander Albon,1,0,12,11,11,12,101
1146,2025,2,Chinese Grand Prix,11,True,840,Lance Stroll,839,Esteban Ocon,1,0,11,10,10,11,102
1146,2025,2,Chinese Grand Prix,11,True,848,Alexander Albon,839,Esteban Ocon,1,0,11,10,10,11,103
1146,2025,2,Chinese Grand Prix,11,True,848,Alexander Albon,865,Isack Hadjar,1,0,10,9,9,10,104
1146,2025,2,Chinese Grand Prix,11,True,865,Isack Hadjar,852,Yuki Tsunoda,1,1,9,8,8,9,105
1146,2025,2,Chinese Grand Prix,12,True,807,Nico Hülkenberg,859,Liam Lawson,1,0,16,15,15,16,106
1146,2025,2,Chinese Grand Prix,12,True,807,Nico Hülkenberg,860,Oliver Bearman,1,0,15,14,14,15,107
1146,2025,2,Chinese Grand Prix,12,True,832,Carlos Sainz,852,Yuki Tsunoda,1,0,12,11,11,12,108
1146,2025,2,Chinese Grand Prix,12,True,840,Lance Stroll,848,Alexander Albon,1,0,10,9,9,10,109
1146,2025,2,Chinese Grand Prix,12,True,848,Alexander Albon,865,Isack Hadjar,1,1,9,8,8,9,110
1146,2025,2,Chinese Grand Prix,12,True,848,Alexander Albon,863,Andrea Kimi Antonelli,1,1,8,7,7,8,111
1146,2025,2,Chinese Grand Prix,12,True,859,Liam Lawson,860,Oliver Bearman,1,0,15,14,14,15,112
1146,2025,2,Chinese Grand Prix,12,True,859,Liam Lawson,839,Esteban Ocon,1,0,14,13,13,14,113
1146,2025,2,Chinese Grand Prix,12,True,860,Oliver Bearman,839,Esteban Ocon,1,0,14,13,13,14,114
1146,2025,2,Chinese Grand Prix,12,True,860,Oliver Bearman,832,Carlos Sainz,1,0,13,12,12,13,115
1146,2025,2,Chinese Grand Prix,13,True,807,Nico Hülkenberg,859,Liam Lawson,1,0,14,13,13,14,116
1146,2025,2,Chinese Grand Prix,13,True,807,Nico Hülkenberg,860,Oliver Bearman,1,0,13,12,12,13,117
1146,2025,2,Chinese Grand Prix,13,True,832,Carlos Sainz,865,Isack Hadjar,1,0,11,10,10,11,118
1146,2025,2,Chinese Grand Prix,13,True,832,Carlos Sainz,840,Lance Stroll,1,0,10,9,9,10,119
1146,2025,2,Chinese Grand Prix,13,True,839,Esteban Ocon,852,Yuki Tsunoda,1,0,16,15,15,16,120
1146,2025,2,Chinese Grand Prix,13,True,840,Lance Stroll,863,Andrea Kimi Antonelli,1,1,9,8,8,9,121
1146,2025,2,Chinese Grand Prix,13,True,852,Yuki Tsunoda,807,Nico Hülkenberg,1,0,15,14,14,15,122
1146,2025,2,Chinese Grand Prix,13,True,852,Yuki Tsunoda,859,Liam Lawson,1,0,14,13,13,14,123
1146,2025,2,Chinese Grand Prix,13,True,859,Liam Lawson,860,Oliver Bearman,1,0,13,12,12,13,124
1146,2025,2,Chinese Grand Prix,13,True,859,Liam Lawson,832,Carlos Sainz,1,0,12,11,11,12,125
1146,2025,2,Chinese Grand Prix,13,True,860,Oliver Bearman,832,Carlos Sainz,1,0,12,11,11,12,126
1146,2025,2,Chinese Grand Prix,13,True,860,Oliver Bearman,865,Isack Hadjar,1,0,11,10,10,11,127
1146,2025,2,Chinese Grand Prix,14,True,832,Carlos Sainz,840,Lance Stroll,1,1,9,8,8,9,128
1146,2025,2,Chinese Grand Prix,14,True,832,Carlos Sainz,848,Alexander Albon,1,1,8,7,7,8,129
1146,2025,2,Chinese Grand Prix,14,True,839,Esteban Ocon,863,Andrea Kimi Antonelli,1,0,15,14,14,15,130
1146,2025,2,Chinese Grand Prix,14,True,840,Lance Stroll,848,Alexander Albon,1,1,8,7,7,8,131
1146,2025,2,Chinese Grand Prix,14,True,840,Lance Stroll,830,Max Verstappen,1,1,7,6,6,7,132
1146,2025,2,Chinese Grand Prix,14,True,846,Lando Norris,857,Oscar Piastri,1,1,2,1,1,2,133
1146,2025,2,Chinese Grand Prix,14,True,848,Alexander Albon,830,Max Verstappen,1,1,7,6,6,7,134
1146,2025,2,Chinese Grand Prix,14,True,859,Liam Lawson,860,Oliver Bearman,1,0,11,10,10,11,135
1146,2025,2,Chinese Grand Prix,14,True,859,Liam Lawson,832,Carlos Sainz,1,0,10,9,9,10,136
1146,2025,2,Chinese Grand Prix,14,True,860,Oliver Bearman,832,Carlos Sainz,1,0,10,9,9,10,137
1146,2025,2,Chinese Grand Prix,14,True,860,Oliver Bearman,840,Lance Stroll,1,1,9,8,8,9,138
1146,2025,2,Chinese Grand Prix,15,True,840,Lance Stroll,848,Alexander Albon,1,1,6,5,5,6,139
1146,2025,2,Chinese Grand Prix,15,True,848,Alexander Albon,847,George Russell,1,1,5,4,4,5,140
1146,2025,2,Chinese Grand Prix,16,True,832,Carlos Sainz,847,George Russell,1,1,7,6,6,7,141
1146,2025,2,Chinese Grand Prix,16,True,847,George Russell,840,Lance Stroll,1,1,6,5,5,6,142
1146,2025,2,Chinese Grand Prix,16,True,847,George Russell,857,Oscar Piastri,1,1,5,4,4,5,143
1146,2025,2,Chinese Grand Prix,16,True,847,George Russell,848,Alexander Albon,1,1,4,3,3,4,144
1146,2025,2,Chinese Grand Prix,16,True,848,Alexander Albon,846,Lando Norris,1,1,2,1,1,2,145
1146,2025,2,Chinese Grand Prix,16,True,857,Oscar Piastri,848,Alexander Albon,1,1,4,3,3,4,146
1146,2025,2,Chinese Grand Prix,17,True,830,Max Verstappen,859,Liam Lawson,1,0,11,10,10,11,147
1146,2025,2,Chinese Grand Prix,17,True,830,Max Verstappen,860,Oliver Bearman,1,0,10,9,9,10,148
1146,2025,2,Chinese Grand Prix,17,True,839,Esteban Ocon,852,Yuki Tsunoda,1,0,14,13,13,14,149
1146,2025,2,Chinese Grand Prix,17,True,852,Yuki Tsunoda,807,Nico Hülkenberg,1,0,13,12,12,13,150
1146,2025,2,Chinese Grand Prix,17,True,857,Oscar Piastri,848,Alexander Albon,1,1,2,1,1,2,151
1146,2025,2,Chinese Grand Prix,18,True,830,Max Verstappen,860,Oliver Bearman,1,1,9,8,8,9,152
1146,2025,2,Chinese Grand Prix,18,True,839,Esteban Ocon,852,Yuki Tsunoda,1,0,13,12,12,13,153
1146,2025,2,Chinese Grand Prix,18,True,846,Lando Norris,847,George Russell,1,1,4,3,3,4,154
1146,2025,2,Chinese Grand Prix,18,True,852,Yuki Tsunoda,859,Liam Lawson,1,0,12,11,11,12,155
1146,2025,2,Chinese Grand Prix,18,True,859,Liam Lawson,832,Carlos Sainz,1,0,11,10,10,11,156
1146,2025,2,Chinese Grand Prix,18,True,863,Andrea Kimi Antonelli,807,Nico Hülkenberg,1,0,15,14,14,15,157
1146,2025,2,Chinese Grand Prix,18,True,863,Andrea Kimi Antonelli,839,Esteban Ocon,1,0,14,13,13,14,158
1146,2025,2,Chinese Grand Prix,18,True,865,Isack Hadjar,863,Andrea Kimi Antonelli,1,0,16,15,15,16,159
1146,2025,2,Chinese Grand Prix,18,True,865,Isack Hadjar,807,Nico Hülkenberg,1,0,15,14,14,15,160
1146,2025,2,Chinese Grand Prix,19,True,839,Esteban Ocon,852,Yuki Tsunoda,1,0,12,11,11,12,161
1146,2025,2,Chinese Grand Prix,19,True,846,Lando Norris,848,Alexander Albon,1,1,3,2,2,3,162
1146,2025,2,Chinese Grand Prix,19,True,852,Yuki Tsunoda,859,Liam Lawson,1,0,11,10,10,11,163
1146,2025,2,Chinese Grand Prix,19,True,863,Andrea Kimi Antonelli,839,Esteban Ocon,1,0,13,12,12,13,164
1146,2025,2,Chinese Grand Prix,19,True,865,Isack Hadjar,863,Andrea Kimi Antonelli,1,0,14,13,13,14,165
1146,2025,2,Chinese Grand Prix,20,True,830,Max Verstappen,840,Lance Stroll,1,1,8,7,7,8,166
1146,2025,2,Chinese Grand Prix,20,True,832,Carlos Sainz,807,Nico Hülkenberg,1,0,17,16,16,17,167
1146,2025,2,Chinese Grand Prix,20,True,847,George Russell,848,Alexander Albon,1,1,4,3,3,4,168
1146,2025,2,Chinese Grand Prix,20,True,859,Liam Lawson,832,Carlos Sainz,1,0,18,17,17,18,169
1146,2025,2,Chinese Grand Prix,21,True,830,Max Verstappen,848,Alexander Albon,1,1,7,6,6,7,170
1146,2025,2,Chinese Grand Prix,21,True,839,Esteban Ocon,852,Yuki Tsunoda,1,0,11,10,10,11,171
1146,2025,2,Chinese Grand Prix,21,True,840,Lance Stroll,830,Max Verstappen,1,1,8,7,7,8,172
1146,2025,2,Chinese Grand Prix,21,True,852,Yuki Tsunoda,860,Oliver Bearman,1,0,10,9,9,10,173
1146,2025,2,Chinese Grand Prix,21,True,860,Oliver Bearman,840,Lance Stroll,1,1,9,8,8,9,174
1146,2025,2,Chinese Grand Prix,21,True,863,Andrea Kimi Antonelli,839,Esteban Ocon,1,0,12,11,11,12,175
1146,2025,2,Chinese Grand Prix,21,True,864,Gabriel Bortoleto,807,Nico Hülkenberg,1,0,19,18,18,19,176
1146,2025,2,Chinese Grand Prix,21,True,865,Isack Hadjar,863,Andrea Kimi Antonelli,1,0,13,12,12,13,177
1146,2025,2,Chinese Grand Prix,26,True,852,Yuki Tsunoda,860,Oliver Bearman,1,1,9,8,8,9,178
1146,2025,2,Chinese Grand Prix,27,True,807,Nico Hülkenberg,864,Gabriel Bortoleto,1,0,19,18,18,19,179
1146,2025,2,Chinese Grand Prix,27,True,839,Esteban Ocon,860,Oliver Bearman,1,0,10,9,9,10,180
1146,2025,2,Chinese Grand Prix,27,True,848,Alexander Albon,865,Isack Hadjar,1,0,13,12,12,13,181
1146,2025,2,Chinese Grand Prix,27,True,863,Andrea Kimi Antonelli,839,Esteban Ocon,1,0,11,10,10,11,182
1146,2025,2,Chinese Grand Prix,27,True,865,Isack Hadjar,863,Andrea Kimi Antonelli,1,0,12,11,11,12,183
1146,2025,2,Chinese Grand Prix,30,True,860,Oliver Bearman,859,Liam Lawson,1,0,17,16,16,17,184
1146,2025,2,Chinese Grand Prix,31,True,807,Nico Hülkenberg,859,Liam Lawson,1,0,18,17,17,18,185
1146,2025,2,Chinese Grand Prix,32,True,859,Liam Lawson,807,Nico Hülkenberg,1,0,18,17,17,18,186
1146,2025,2,Chinese Grand Prix,33,True,848,Alexander Albon,865,Isack Hadjar,1,0,12,11,11,12,187
1146,2025,2,Chinese Grand Prix,34,True,860,Oliver Bearman,832,Carlos Sainz,1,0,15,14,14,15,188
1146,2025,2,Chinese Grand Prix,35,True,839,Esteban Ocon,852,Yuki Tsunoda,1,1,9,8,8,9,189
1146,2025,2,Chinese Grand Prix,35,True,860,Oliver Bearman,832,Carlos Sainz,1,0,14,13,13,14,190
1146,2025,2,Chinese Grand Prix,35,True,863,Andrea Kimi Antonelli,839,Esteban Ocon,1,0,10,9,9,10,191
1146,2025,2,Chinese Grand Prix,36,True,832,Carlos Sainz,860,Oliver Bearman,1,0,14,13,13,14,192
1146,2025,2,Chinese Grand Prix,36,True,839,Esteban Ocon,840,Lance Stroll,1,1,8,7,7,8,193
1146,2025,2,Chinese Grand Prix,36,True,848,Alexander Albon,852,Yuki Tsunoda,1,0,11,10,10,11,194
1146,2025,2,Chinese Grand Prix,37,True,832,Carlos Sainz,860,Oliver Bearman,1,0,13,12,12,13,195
1146,2025,2,Chinese Grand Prix,37,True,848,Alexander Albon,863,Andrea Kimi Antonelli,1,0,10,9,9,10,196
1146,2025,2,Chinese Grand Prix,37,True,863,Andrea Kimi Antonelli,840,Lance Stroll,1,1,9,8,8,9,197
1146,2025,2,Chinese Grand Prix,43,True,840,Lance Stroll,832,Carlos Sainz,1,0,13,12,12,13,198
1146,2025,2,Chinese Grand Prix,45,True,864,Gabriel Bortoleto,807,Nico Hülkenberg,1,0,19,18,18,19,199
1146,2025,2,Chinese Grand Prix,46,True,859,Liam Lawson,865,Isack Hadjar,1,0,17,16,16,17,200
1146,2025,2,Chinese Grand Prix,47,True,807,Nico Hülkenberg,864,Gabriel Bortoleto,1,0,19,18,18,19,201
1146,2025,2,Chinese Grand Prix,47,True,864,Gabriel Bortoleto,852,Yuki Tsunoda,1,0,18,17,17,18,202
1147,2025,3,Japanese Grand Prix,2,False,832,Carlos Sainz,807,Nico Hülkenberg,1,0,16,15,15,16,203
1147,2025,3,Japanese Grand Prix,6,False,1,Lewis Hamilton,865,Isack Hadjar,1,2,8,7,7,8,204
1147,2025,3,Japanese Grand Prix,9,False,864,Gabriel Bortoleto,840,Lance Stroll,1,0,20,19,19,20,205
1147,2025,3,Japanese Grand Prix,20,False,1,Lewis Hamilton,863,Andrea Kimi Antonelli,1,2,7,6,6,7,206
1147,2025,3,Japanese Grand Prix,20,False,4,Fernando Alonso,860,Oliver Bearman,1,1,11,10,10,11,207
1147,2025,3,Japanese Grand Prix,20,False,842,Pierre Gasly,4,Fernando Alonso,1,0,12,11,11,12,208
1147,2025,3,Japanese Grand Prix,20,False,848,Alexander Albon,865,Isack Hadjar,1,2,9,8,8,9,209
1147,2025,3,Japanese Grand Prix,20,False,852,Yuki Tsunoda,842,Pierre Gasly,1,0,13,12,12,13,210
1147,2025,3,Japanese Grand Prix,20,False,860,Oliver Bearman,848,Alexander Albon,1,1,10,9,9,10,211
1147,2025,3,Japanese Grand Prix,20,False,863,Andrea Kimi Antonelli,847,George Russell,1,2,6,5,5,6,212
1147,2025,3,Japanese Grand Prix,20,False,865,Isack Hadjar,1,Lewis Hamilton,1,2,8,7,7,8,213
1147,2025,3,Japanese Grand Prix,21,False,1,Lewis Hamilton,863,Andrea Kimi Antonelli,1,2,6,5,5,6,214
1147,2025,3,Japanese Grand Prix,21,False,844,Charles Leclerc,857,Oscar Piastri,1,3,4,3,3,4,215
1147,2025,3,Japanese Grand Prix,21,False,847,George Russell,852,Yuki Tsunoda,1,0,13,12,12,13,216
1147,2025,3,Japanese Grand Prix,21,False,848,Alexander Albon,865,Isack Hadjar,1,2,8,7,7,8,217
1147,2025,3,Japanese Grand Prix,21,False,860,Oliver Bearman,848,Alexander Albon,1,2,9,8,8,9,218
1147,2025,3,Japanese Grand Prix,21,False,863,Andrea Kimi Antonelli,844,Charles Leclerc,1,2,5,4,4,5,219
1147,2025,3,Japanese Grand Prix,21,False,865,Isack Hadjar,1,Lewis Hamilton,1,2,7,6,6,7,220
1147,2025,3,Japanese Grand Prix,22,False,1,Lewis Hamilton,863,Andrea Kimi Antonelli,1,2,5,4,4,5,221
1147,2025,3,Japanese Grand Prix,22,False,1,Lewis Hamilton,844,Charles Leclerc,1,3,4,3,3,4,222
1147,2025,3,Japanese Grand Prix,22,False,1,Lewis Hamilton,846,Lando Norris,1,3,3,2,2,3,223
1147,2025,3,Japanese Grand Prix,22,False,4,Fernando Alonso,857,Oscar Piastri,1,1,10,9,9,10,224
1147,2025,3,Japanese Grand Prix,22,False,839,Esteban Ocon,807,Nico Hülkenberg,1,0,17,16,16,17,225
1147,2025,3,Japanese Grand Prix,22,False,847,George Russell,842,Pierre Gasly,1,0,12,11,11,12,226
1147,2025,3,Japanese Grand Prix,22,False,848,Alexander Albon,865,Isack Hadjar,1,2,7,6,6,7,227
1147,2025,3,Japanese Grand Prix,22,False,848,Alexander Albon,1,Lewis Hamilton,1,2,6,5,5,6,228
1147,2025,3,Japanese Grand Prix,22,False,848,Alexander Albon,863,Andrea Kimi Antonelli,1,2,5,4,4,5,229
1147,2025,3,Japanese Grand Prix,22,False,857,Oscar Piastri,860,Oliver Bearman,1,2,9,8,8,9,230
1147,2025,3,Japanese Grand Prix,22,False,857,Oscar Piastri,848,Alexander Albon,1,2,8,7,7,8,231
1147,2025,3,Japanese Grand Prix,22,False,863,Andrea Kimi Antonelli,844,Charles Leclerc,1,3,4,3,3,4,232
1147,2025,3,Japanese Grand Prix,22,False,863,Andrea Kimi Antonelli,846,Lando Norris,1,3,3,2,2,3,233
1147,2025,3,Japanese Grand Prix,22,False,863,Andrea Kimi Antonelli,830,Max Verstappen,1,7,2,1,1,2,234
