raceId,driverId,lap,position,time,milliseconds
1145,1,1,8,2:12.883,132883
1145,1,2,8,2:49.908,169908
1145,1,3,8,2:43.813,163813
1145,1,4,8,2:34.100,154100
1145,1,5,8,2:21.772,141772
1145,1,6,8,2:20.418,140418
1145,1,7,8,2:07.498,127498
1145,1,8,8,1:38.311,98311
1145,1,9,8,1:36.242,96242
1145,1,10,8,1:35.107,95107
1145,1,11,8,1:34.299,94299
1145,1,12,8,1:33.255,93255
1145,1,13,8,1:33.017,93017
1145,1,14,8,1:32.992,92992
1145,1,15,8,1:32.763,92763
1145,1,16,8,1:32.749,92749
1145,1,17,8,1:32.830,92830
1145,1,18,8,1:32.877,92877
1145,1,19,8,1:32.914,92914
1145,1,20,8,1:32.341,92341
1145,1,21,8,1:32.079,92079
1145,1,22,8,1:32.041,92041
1145,1,23,8,1:31.771,91771
1145,1,24,8,1:31.852,91852
1145,1,25,8,1:30.860,90860
1145,1,26,8,1:31.302,91302
1145,1,27,8,1:30.755,90755
1145,1,28,8,1:30.143,90143
1145,1,29,8,1:30.127,90127
1145,1,30,8,1:29.737,89737
1145,1,31,8,1:30.422,90422
1145,1,32,8,1:30.234,90234
1145,1,33,8,1:50.479,110479
1145,1,34,8,2:26.885,146885
1145,1,35,8,1:43.401,103401
1145,1,36,8,1:42.431,102431
1145,1,37,8,2:08.079,128079
1145,1,38,8,2:18.415,138415
1145,1,39,8,2:12.085,132085
1145,1,40,8,2:11.407,131407
1145,1,41,8,2:06.607,126607
1145,1,42,8,1:27.508,87508
1145,1,43,8,1:24.218,84218
1145,1,44,3,1:29.454,89454
1145,1,45,2,1:33.045,93045
1145,1,46,1,1:36.714,96714
1145,1,47,9,2:30.695,150695
1145,1,48,9,1:59.219,119219
1145,1,49,9,2:24.575,144575
1145,1,50,9,2:17.095,137095
1145,1,51,9,2:11.311,131311
1145,1,52,10,1:37.051,97051
1145,1,53,10,1:33.039,93039
1145,1,54,9,1:31.265,91265
1145,1,55,9,1:29.874,89874
1145,1,56,9,1:30.095,90095
1145,1,57,10,1:32.418,92418
1145,4,1,10,2:17.178,137178
1145,4,2,10,2:49.408,169408
1145,4,3,10,2:43.345,163345
1145,4,4,10,2:34.706,154706
1145,4,5,10,2:22.181,142181
1145,4,6,10,2:19.493,139493
1145,4,7,10,2:05.594,125594
1145,4,8,10,1:38.354,98354
1145,4,9,10,1:36.267,96267
1145,4,10,10,1:35.569,95569
1145,4,11,10,1:35.300,95300
1145,4,12,10,1:34.076,94076
1145,4,13,10,1:33.515,93515
1145,4,14,10,1:32.664,92664
1145,4,15,10,1:32.324,92324
1145,4,16,10,1:32.521,92521
1145,4,17,10,1:32.966,92966
1145,4,18,10,1:32.698,92698
1145,4,19,10,1:32.280,92280
1145,4,20,10,1:32.610,92610
1145,4,21,10,1:32.545,92545
1145,4,22,10,1:33.282,93282
1145,4,23,10,1:32.510,92510
1145,4,24,10,1:31.665,91665
1145,4,25,10,1:31.761,91761
1145,4,26,10,1:31.343,91343
1145,4,27,10,1:30.895,90895
1145,4,28,10,1:30.652,90652
1145,4,29,10,1:29.718,89718
1145,4,30,10,1:29.374,89374
1145,4,31,10,1:28.850,88850
1145,4,32,10,1:28.819,88819
1145,807,1,12,2:21.221,141221
1145,807,2,12,2:49.398,169398
1145,807,3,12,2:44.223,164223
1145,807,4,12,2:35.137,155137
1145,807,5,12,2:19.058,139058
1145,807,6,12,2:21.111,141111
1145,807,7,12,2:04.116,124116
1145,807,8,12,1:38.959,98959
1145,807,9,12,1:36.510,96510
1145,807,10,12,1:35.044,95044
1145,807,11,12,1:34.990,94990
1145,807,12,12,1:34.989,94989
1145,807,13,12,1:34.064,94064
1145,807,14,13,1:35.018,95018
1145,807,15,13,1:33.611,93611
1145,807,16,12,1:33.856,93856
1145,807,17,13,1:34.817,94817
1145,807,18,13,1:33.796,93796
1145,807,19,13,1:33.520,93520
1145,807,20,13,1:33.867,93867
1145,807,21,13,1:33.220,93220
1145,807,22,13,1:33.185,93185
1145,807,23,13,1:32.765,92765
1145,807,24,13,1:32.469,92469
1145,807,25,13,1:31.975,91975
1145,807,26,13,1:31.810,91810
1145,807,27,13,1:31.118,91118
1145,807,28,13,1:30.801,90801
1145,807,29,13,1:30.378,90378
1145,807,30,13,1:30.691,90691
1145,807,31,13,1:30.071,90071
1145,807,32,13,1:30.109,90109
1145,807,33,12,2:05.643,125643
1145,807,34,12,2:04.547,124547
1145,807,35,12,1:43.738,103738
1145,807,36,12,1:39.268,99268
1145,807,37,12,2:00.019,120019
1145,807,38,12,2:19.971,139971
1145,807,39,12,2:11.714,131714
1145,807,40,12,2:10.024,130024
1145,807,41,12,2:03.528,123528
1145,807,42,12,1:27.472,87472
1145,807,43,12,1:25.243,85243
1145,807,44,12,1:46.696,106696
1145,807,45,12,1:37.137,97137
1145,807,46,12,1:31.210,91210
1145,807,47,7,2:05.179,125179
1145,807,48,7,2:00.075,120075
1145,807,49,7,2:24.804,144804
1145,807,50,7,2:19.444,139444
1145,807,51,7,2:12.717,132717
1145,807,52,7,1:35.935,95935
1145,807,53,7,1:31.815,91815
1145,807,54,7,1:30.994,90994
1145,807,55,7,1:30.437,90437
1145,807,56,7,1:30.360,90360
1145,807,57,7,1:30.860,90860
1145,830,1,2,1:59.392,119392
1145,830,2,2,2:49.322,169322
1145,830,3,2,2:42.145,162145
1145,830,4,2,2:35.775,155775
1145,830,5,2,2:23.609,143609
1145,830,6,2,2:19.654,139654
1145,830,7,2,2:16.447,136447
1145,830,8,2,1:36.830,96830
1145,830,9,2,1:34.315,94315
1145,830,10,2,1:32.650,92650
1145,830,11,2,1:32.453,92453
1145,830,12,2,1:31.591,91591
1145,830,13,2,1:31.271,91271
1145,830,14,2,1:30.639,90639
1145,830,15,2,1:30.328,90328
1145,830,16,2,1:30.592,90592
1145,830,17,3,1:33.392,93392
1145,830,18,3,1:32.169,92169
1145,830,19,3,1:31.939,91939
1145,830,20,3,1:31.598,91598
1145,830,21,3,1:31.177,91177
1145,830,22,3,1:31.040,91040
1145,830,23,3,1:30.686,90686
1145,830,24,3,1:30.978,90978
1145,830,25,3,1:30.845,90845
1145,830,26,3,1:30.293,90293
1145,830,27,3,1:29.731,89731
1145,830,28,3,1:29.411,89411
1145,830,29,3,1:29.043,89043
1145,830,30,3,1:28.237,88237
1145,830,31,3,1:28.127,88127
1145,830,32,3,1:28.208,88208
1145,830,33,3,1:28.046,88046
1145,830,34,3,2:08.598,128598
1145,830,35,3,2:04.508,124508
1145,830,36,3,1:56.334,116334
1145,830,37,3,2:42.876,162876
1145,830,38,3,2:17.910,137910
1145,830,39,3,2:12.714,132714
1145,830,40,3,2:11.498,131498
1145,830,41,3,2:12.004,132004
1145,830,42,3,1:25.317,85317
1145,830,43,3,1:23.081,83081
1145,830,44,1,1:26.789,86789
1145,830,45,1,1:32.874,92874
1145,830,46,5,1:52.606,112606
1145,830,47,2,2:07.213,127213
1145,830,48,2,2:02.406,122406
1145,830,49,2,2:24.892,144892
1145,830,50,2,2:22.085,142085
1145,830,51,2,2:13.879,133879
1145,830,52,2,1:33.864,93864
1145,830,53,2,1:30.859,90859
1145,830,54,2,1:29.100,89100
1145,830,55,2,1:28.538,88538
1145,830,56,2,1:27.921,87921
1145,830,57,2,1:27.400,87400
1145,839,1,15,2:25.769,145769
1145,839,2,15,2:49.919,169919
1145,839,3,15,2:45.071,165071
1145,839,4,15,2:42.192,162192
1145,839,5,15,2:10.528,130528
1145,839,6,15,2:20.986,140986
1145,839,7,15,2:03.018,123018
1145,839,8,15,1:40.522,100522
1145,839,9,15,1:38.049,98049
1145,839,10,15,1:36.474,96474
1145,839,11,15,1:35.696,95696
1145,839,12,15,1:34.577,94577
1145,839,13,15,1:33.936,93936
1145,839,14,15,1:33.526,93526
1145,839,15,15,1:33.703,93703
1145,839,16,15,1:33.951,93951
1145,839,17,15,1:34.737,94737
1145,839,18,15,1:35.309,95309
1145,839,19,16,1:36.266,96266
1145,839,20,16,1:34.392,94392
1145,839,21,16,1:33.391,93391
1145,839,22,16,1:33.533,93533
1145,839,23,16,1:33.338,93338
1145,839,24,16,1:33.048,93048
1145,839,25,16,1:32.538,92538
1145,839,26,16,1:32.540,92540
1145,839,27,16,1:32.302,92302
1145,839,28,16,1:32.210,92210
1145,839,29,16,1:33.743,93743
1145,839,30,16,1:31.501,91501
1145,839,31,16,1:31.624,91624
1145,839,32,16,1:31.155,91155
1145,839,33,14,1:55.932,115932
1145,839,34,14,2:00.551,120551
1145,839,35,14,2:12.165,132165
1145,839,36,14,2:38.302,158302
1145,839,37,14,2:20.137,140137
1145,839,38,14,2:12.933,132933
1145,839,39,15,2:04.201,124201
1145,839,40,15,1:42.035,102035
1145,839,41,15,1:29.339,89339
1145,839,42,15,1:26.764,86764
1145,839,43,15,1:28.505,88505
1145,839,44,14,1:33.574,93574
1145,839,45,14,1:36.259,96259
1145,839,46,13,2:21.745,141745
1145,839,47,12,2:07.226,127226
1145,839,48,12,1:46.416,106416
1145,839,49,12,1:41.743,101743
1145,839,50,12,2:02.853,122853
1145,839,51,13,2:07.663,127663
1145,839,52,13,1:38.747,98747
1145,839,53,13,1:34.582,94582
1145,839,54,13,1:33.152,93152
1145,839,55,13,1:32.260,92260
1145,839,56,13,1:31.913,91913
1145,839,57,13,1:30.924,90924
1145,840,1,11,2:19.485,139485
1145,840,2,11,2:49.481,169481
1145,840,3,11,2:43.938,163938
1145,840,4,11,2:34.871,154871
1145,840,5,11,2:20.409,140409
1145,840,6,11,2:20.973,140973
1145,840,7,11,2:04.687,124687
1145,840,8,11,1:38.664,98664
1145,840,9,11,1:36.253,96253
1145,840,10,11,1:35.140,95140
1145,840,11,11,1:34.972,94972
1145,840,12,11,1:34.426,94426
1145,840,13,11,1:33.899,93899
1145,840,14,11,1:33.097,93097
1145,840,15,11,1:32.382,92382
1145,840,16,11,1:32.554,92554
1145,840,17,11,1:33.388,93388
1145,840,18,11,1:33.631,93631
1145,840,19,11,1:32.684,92684
1145,840,20,11,1:32.580,92580
1145,840,21,11,1:32.429,92429
1145,840,22,12,1:34.269,94269
1145,840,23,12,1:32.643,92643
1145,840,24,12,1:32.102,92102
1145,840,25,12,1:32.092,92092
1145,840,26,12,1:31.547,91547
1145,840,27,12,1:31.408,91408
1145,840,28,12,1:30.725,90725
1145,840,29,12,1:30.935,90935
1145,840,30,12,1:30.853,90853
1145,840,31,12,1:31.077,91077
1145,840,32,12,1:30.657,90657
1145,840,33,11,2:02.766,122766
1145,840,34,11,2:04.993,124993
1145,840,35,11,1:45.462,105462
1145,840,36,11,1:39.850,99850
1145,840,37,11,2:06.301,126301
1145,840,38,11,2:20.070,140070
1145,840,39,11,2:11.900,131900
1145,840,40,11,2:09.900,129900
1145,840,41,11,2:04.101,124101
1145,840,42,11,1:27.301,87301
1145,840,43,11,1:25.538,85538
1145,840,44,10,1:44.738,104738
1145,840,45,10,1:37.256,97256
1145,840,46,10,1:32.361,92361
1145,840,47,6,2:05.678,125678
1145,840,48,6,1:59.297,119297
1145,840,49,6,2:25.123,145123
1145,840,50,6,2:19.570,139570
1145,840,51,6,2:13.847,133847
1145,840,52,6,1:35.395,95395
1145,840,53,6,1:31.558,91558
1145,840,54,6,1:30.794,90794
1145,840,55,6,1:30.387,90387
1145,840,56,6,1:30.323,90323
1145,840,57,6,1:30.957,90957
1145,842,1,9,2:14.132,134132
1145,842,2,9,2:51.310,171310
1145,842,3,9,2:42.892,162892
1145,842,4,9,2:34.589,154589
1145,842,5,9,2:21.360,141360
1145,842,6,9,2:19.952,139952
1145,842,7,9,2:06.733,126733
1145,842,8,9,1:38.441,98441
1145,842,9,9,1:36.062,96062
1145,842,10,9,1:35.527,95527
1145,842,11,9,1:34.702,94702
1145,842,12,9,1:34.227,94227
1145,842,13,9,1:33.275,93275
1145,842,14,9,1:32.859,92859
1145,842,15,9,1:32.744,92744
1145,842,16,9,1:32.445,92445
1145,842,17,9,1:32.795,92795
1145,842,18,9,1:33.124,93124
1145,842,19,9,1:32.462,92462
1145,842,20,9,1:32.327,92327
1145,842,21,9,1:32.323,92323
1145,842,22,9,1:32.355,92355
1145,842,23,9,1:32.438,92438
1145,842,24,9,1:32.035,92035
1145,842,25,9,1:31.622,91622
1145,842,26,9,1:30.928,90928
1145,842,27,9,1:30.635,90635
1145,842,28,9,1:30.382,90382
1145,842,29,9,1:30.051,90051
1145,842,30,9,1:30.124,90124
1145,842,31,9,1:29.299,89299
1145,842,32,9,1:29.383,89383
1145,842,33,9,1:51.300,111300
1145,842,34,9,2:25.049,145049
1145,842,35,9,1:45.531,105531
1145,842,36,9,1:41.620,101620
1145,842,37,9,2:07.218,127218
1145,842,38,9,2:19.376,139376
1145,842,39,9,2:11.226,131226
1145,842,40,9,2:10.476,130476
1145,842,41,9,2:06.368,126368
1145,842,42,9,1:27.942,87942
1145,842,43,9,1:25.020,85020
1145,842,44,4,1:28.332,88332
1145,842,45,4,1:32.969,92969
1145,842,46,11,1:56.069,116069
1145,842,47,8,2:06.740,126740
1145,842,48,8,2:01.785,121785
1145,842,49,8,2:24.669,144669
1145,842,50,8,2:17.754,137754
1145,842,51,8,2:11.745,131745
1145,842,52,8,1:36.326,96326
1145,842,53,8,1:32.297,92297
1145,842,54,10,1:34.967,94967
1145,842,55,11,1:32.316,92316
1145,842,56,11,1:30.866,90866
1145,842,57,11,1:31.312,91312
1145,844,1,5,2:08.480,128480
1145,844,2,5,2:47.233,167233
1145,844,3,5,2:42.161,162161
1145,844,4,5,2:35.802,155802
1145,844,5,5,2:22.597,142597
1145,844,6,5,2:18.850,138850
1145,844,7,5,2:13.209,133209
1145,844,8,5,1:38.190,98190
1145,844,9,5,1:34.933,94933
1145,844,10,5,1:33.539,93539
1145,844,11,5,1:34.251,94251
1145,844,12,5,1:33.536,93536
1145,844,13,5,1:32.198,92198
1145,844,14,5,1:32.448,92448
1145,844,15,5,1:31.846,91846
1145,844,16,5,1:31.832,91832
1145,844,17,5,1:32.502,92502
1145,844,18,5,1:32.614,92614
1145,844,19,5,1:31.861,91861
1145,844,20,5,1:31.756,91756
1145,844,21,5,1:31.159,91159
1145,844,22,5,1:30.695,90695
1145,844,23,5,1:31.551,91551
1145,844,24,5,1:30.732,90732
1145,844,25,5,1:30.251,90251
1145,844,26,5,1:30.340,90340
1145,844,27,5,1:30.563,90563
1145,844,28,5,1:29.723,89723
1145,844,29,5,1:29.492,89492
1145,844,30,5,1:29.367,89367
1145,844,31,5,1:29.546,89546
1145,844,32,5,1:29.337,89337
1145,844,33,5,1:33.966,93966
1145,844,34,5,2:13.905,133905
1145,844,35,5,2:06.872,126872
1145,844,36,5,1:42.406,102406
1145,844,37,5,2:28.223,148223
1145,844,38,5,2:19.475,139475
1145,844,39,5,2:11.723,131723
1145,844,40,5,2:11.985,131985
1145,844,41,5,2:08.829,128829
1145,844,42,5,1:26.831,86831
1145,844,43,6,1:25.271,85271
1145,844,44,5,1:36.363,96363
1145,844,45,5,1:31.269,91269
1145,844,46,2,1:36.429,96429
1145,844,47,10,2:32.457,152457
1145,844,48,10,1:56.044,116044
1145,844,49,10,2:22.777,142777
1145,844,50,10,2:19.782,139782
1145,844,51,10,2:07.996,127996
1145,844,52,9,1:36.380,96380
1145,844,53,9,1:32.731,92731
1145,844,54,8,1:31.082,91082
1145,844,55,8,1:29.975,89975
1145,844,56,8,1:29.801,89801
1145,844,57,8,1:30.964,90964
1145,846,1,1,1:57.099,117099
1145,846,2,1,2:49.888,169888
1145,846,3,1,2:41.723,161723
1145,846,4,1,2:36.053,156053
1145,846,5,1,2:23.648,143648
1145,846,6,1,2:20.423,140423
1145,846,7,1,2:17.108,137108
1145,846,8,1,1:36.278,96278
1145,846,9,1,1:34.638,94638
1145,846,10,1,1:32.130,92130
1145,846,11,1,1:32.189,92189
1145,846,12,1,1:31.778,91778
1145,846,13,1,1:31.318,91318
1145,846,14,1,1:30.795,90795
1145,846,15,1,1:30.226,90226
1145,846,16,1,1:29.952,89952
1145,846,17,1,1:30.264,90264
1145,846,18,1,1:30.146,90146
1145,846,19,1,1:30.551,90551
1145,846,20,1,1:30.710,90710
1145,846,21,1,1:30.234,90234
1145,846,22,1,1:30.300,90300
1145,846,23,1,1:29.922,89922
1145,846,24,1,1:29.687,89687
1145,846,25,1,1:29.601,89601
1145,846,26,1,1:29.160,89160
1145,846,27,1,1:29.250,89250
1145,846,28,1,1:29.097,89097
1145,846,29,1,1:28.357,88357
1145,846,30,1,1:28.032,88032
1145,846,31,1,1:27.695,87695
1145,846,32,1,1:27.800,87800
1145,846,33,1,1:27.495,87495
1145,846,34,1,2:02.273,122273
1145,846,35,1,2:03.448,123448
1145,846,36,1,2:16.883,136883
1145,846,37,1,2:36.940,156940
1145,846,38,1,2:21.020,141020
1145,846,39,1,2:13.694,133694
1145,846,40,1,2:15.337,135337
1145,846,41,1,2:13.937,133937
1145,846,42,1,1:23.797,83797
1145,846,43,1,1:22.167,82167
1145,846,44,6,1:45.587,105587
1145,846,45,6,1:36.407,96407
1145,846,46,3,1:31.567,91567
1145,846,47,1,1:53.728,113728
1145,846,48,1,2:16.995,136995
1145,846,49,1,2:24.979,144979
1145,846,50,1,2:22.395,142395
1145,846,51,1,2:14.178,134178
1145,846,52,1,1:33.198,93198
1145,846,53,1,1:30.482,90482
1145,846,54,1,1:29.428,89428
1145,846,55,1,1:29.195,89195
1145,846,56,1,1:27.996,87996
1145,846,57,1,1:27.126,87126
1145,847,1,4,2:04.644,124644
1145,847,2,4,2:48.126,168126
1145,847,3,4,2:42.437,162437
1145,847,4,4,2:36.507,156507
1145,847,5,4,2:21.712,141712
1145,847,6,4,2:19.485,139485
1145,847,7,4,2:14.684,134684
1145,847,8,4,1:37.824,97824
1145,847,9,4,1:34.873,94873
1145,847,10,4,1:33.587,93587
1145,847,11,4,1:33.347,93347
1145,847,12,4,1:32.803,92803
1145,847,13,4,1:32.364,92364
1145,847,14,4,1:31.856,91856
1145,847,15,4,1:31.885,91885
1145,847,16,4,1:31.739,91739
1145,847,17,4,1:31.597,91597
1145,847,18,4,1:31.740,91740
1145,847,19,4,1:32.189,92189
1145,847,20,4,1:31.315,91315
1145,847,21,4,1:31.127,91127
1145,847,22,4,1:31.029,91029
1145,847,23,4,1:30.975,90975
1145,847,24,4,1:30.673,90673
1145,847,25,4,1:30.488,90488
1145,847,26,4,1:30.111,90111
1145,847,27,4,1:29.863,89863
1145,847,28,4,1:29.696,89696
1145,847,29,4,1:29.488,89488
1145,847,30,4,1:29.789,89789
1145,847,31,4,1:29.041,89041
1145,847,32,4,1:29.361,89361
1145,847,33,4,1:30.553,90553
1145,847,34,4,2:15.518,135518
1145,847,35,4,2:05.981,125981
1145,847,36,4,1:44.906,104906
1145,847,37,4,2:32.339,152339
1145,847,38,4,2:18.272,138272
1145,847,39,4,2:12.784,132784
1145,847,40,4,2:11.368,131368
1145,847,41,4,2:11.214,131214
1145,847,42,4,1:26.239,86239
1145,847,43,4,1:25.065,85065
1145,847,44,8,1:46.238,106238
1145,847,45,8,1:36.330,96330
1145,847,46,6,1:31.870,91870
1145,847,47,3,2:02.439,122439
1145,847,48,3,2:03.129,123129
1145,847,49,3,2:24.163,144163
1145,847,50,3,2:22.305,142305
1145,847,51,3,2:13.149,133149
1145,847,52,3,1:34.334,94334
1145,847,53,3,1:31.177,91177
1145,847,54,3,1:30.410,90410
1145,847,55,3,1:30.076,90076
1145,847,56,3,1:29.454,89454
1145,847,57,3,1:29.117,89117
1145,848,1,7,2:12.195,132195
1145,848,2,7,2:48.864,168864
1145,848,3,7,2:43.623,163623
1145,848,4,7,2:34.281,154281
1145,848,5,7,2:22.084,142084
1145,848,6,7,2:19.612,139612
1145,848,7,7,2:09.065,129065
1145,848,8,7,1:38.281,98281
1145,848,9,7,1:36.300,96300
1145,848,10,7,1:34.494,94494
1145,848,11,7,1:34.206,94206
1145,848,12,7,1:33.713,93713
1145,848,13,7,1:33.153,93153
1145,848,14,7,1:32.717,92717
1145,848,15,7,1:32.733,92733
1145,848,16,7,1:32.464,92464
1145,848,17,7,1:33.088,93088
1145,848,18,7,1:32.981,92981
1145,848,19,7,1:33.051,93051
1145,848,20,7,1:32.356,92356
1145,848,21,7,1:32.036,92036
1145,848,22,7,1:32.053,92053
1145,848,23,7,1:31.750,91750
1145,848,24,7,1:31.868,91868
1145,848,25,7,1:31.014,91014
1145,848,26,7,1:31.309,91309
1145,848,27,7,1:30.452,90452
1145,848,28,7,1:30.332,90332
1145,848,29,7,1:30.023,90023
1145,848,30,7,1:29.628,89628
1145,848,31,7,1:30.053,90053
1145,848,32,7,1:30.186,90186
1145,848,33,7,1:50.179,110179
1145,848,34,7,2:27.472,147472
1145,848,35,7,1:42.979,102979
1145,848,36,7,1:42.745,102745
1145,848,37,7,2:07.286,127286
1145,848,38,7,2:19.137,139137
1145,848,39,7,2:12.043,132043
1145,848,40,7,2:11.839,131839
1145,848,41,7,2:07.143,127143
1145,848,42,7,1:27.127,87127
1145,848,43,7,1:24.597,84597
1145,848,44,9,1:45.335,105335
1145,848,45,9,1:36.573,96573
1145,848,46,7,1:32.795,92795
1145,848,47,4,2:05.490,125490
1145,848,48,4,1:59.008,119008
1145,848,49,4,2:24.662,144662
1145,848,50,4,2:21.482,141482
1145,848,51,4,2:13.177,133177
1145,848,52,4,1:34.996,94996
1145,848,53,4,1:31.917,91917
1145,848,54,4,1:30.587,90587
1145,848,55,4,1:30.301,90301
1145,848,56,5,1:30.298,90298
1145,848,57,5,1:29.944,89944
1145,852,1,6,2:10.655,130655
1145,852,2,6,2:48.219,168219
1145,852,3,6,2:42.920,162920
1145,852,4,6,2:35.195,155195
1145,852,5,6,2:21.441,141441
1145,852,6,6,2:19.381,139381
1145,852,7,6,2:11.451,131451
1145,852,8,6,1:38.464,98464
1145,852,9,6,1:35.409,95409
1145,852,10,6,1:34.433,94433
1145,852,11,6,1:34.136,94136
1145,852,12,6,1:33.273,93273
1145,852,13,6,1:32.762,92762
1145,852,14,6,1:32.434,92434
1145,852,15,6,1:32.545,92545
1145,852,16,6,1:32.133,92133
1145,852,17,6,1:32.645,92645
1145,852,18,6,1:33.444,93444
1145,852,19,6,1:33.496,93496
1145,852,20,6,1:32.549,92549
1145,852,21,6,1:32.012,92012
1145,852,22,6,1:31.567,91567
1145,852,23,6,1:31.793,91793
1145,852,24,6,1:31.380,91380
1145,852,25,6,1:31.380,91380
1145,852,26,6,1:31.205,91205
1145,852,27,6,1:31.066,91066
1145,852,28,6,1:30.709,90709
1145,852,29,6,1:30.031,90031
1145,852,30,6,1:30.184,90184
1145,852,31,6,1:30.082,90082
1145,852,32,6,1:30.492,90492
1145,852,33,6,1:50.651,110651
1145,852,34,6,2:26.811,146811
1145,852,35,6,1:42.362,102362
1145,852,36,6,1:39.366,99366
1145,852,37,6,2:11.741,131741
1145,852,38,6,2:19.231,139231
1145,852,39,6,2:11.980,131980
1145,852,40,6,2:11.829,131829
1145,852,41,6,2:07.526,127526
1145,852,42,6,1:27.146,87146
1145,852,43,5,1:24.194,84194
1145,852,44,2,1:28.252,88252
1145,852,45,3,1:35.983,95983
1145,852,46,4,1:40.978,100978
1145,852,47,11,2:33.312,153312
1145,852,48,11,1:56.286,116286
1145,852,49,11,2:22.564,142564
1145,852,50,11,2:20.101,140101
1145,852,51,11,2:07.055,127055
1145,852,52,11,1:37.809,97809
1145,852,53,12,1:34.836,94836
1145,852,54,12,1:32.363,92363
1145,852,55,12,1:31.891,91891
1145,852,56,12,1:31.524,91524
1145,852,57,12,1:31.511,91511
1145,857,1,3,2:00.807,120807
1145,857,2,3,2:49.543,169543
1145,857,3,3,2:42.307,162307
1145,857,4,3,2:35.725,155725
1145,857,5,3,2:23.155,143155
1145,857,6,3,2:19.873,139873
1145,857,7,3,2:15.569,135569
1145,857,8,3,1:37.251,97251
1145,857,9,3,1:34.578,94578
1145,857,10,3,1:32.672,92672
1145,857,11,3,1:31.959,91959
1145,857,12,3,1:31.290,91290
1145,857,13,3,1:31.377,91377
1145,857,14,3,1:30.555,90555
1145,857,15,3,1:30.343,90343
1145,857,16,3,1:30.722,90722
1145,857,17,2,1:30.696,90696
1145,857,18,2,1:30.143,90143
1145,857,19,2,1:30.816,90816
1145,857,20,2,1:30.159,90159
1145,857,21,2,1:29.727,89727
1145,857,22,2,1:30.214,90214
1145,857,23,2,1:29.739,89739
1145,857,24,2,1:29.626,89626
1145,857,25,2,1:29.295,89295
1145,857,26,2,1:29.133,89133
1145,857,27,2,1:29.037,89037
1145,857,28,2,1:28.629,88629
1145,857,29,2,1:28.188,88188
1145,857,30,2,1:28.331,88331
1145,857,31,2,1:27.916,87916
1145,857,32,2,1:29.379,89379
1145,857,33,2,1:28.226,88226
1145,857,34,2,2:07.025,127025
1145,857,35,2,2:03.781,123781
1145,857,36,2,2:11.212,131212
1145,857,37,2,2:39.703,159703
1145,857,38,2,2:18.892,138892
1145,857,39,2,2:13.780,133780
1145,857,40,2,2:13.016,133016
1145,857,41,2,2:13.553,133553
1145,857,42,2,1:24.583,84583
1145,857,43,2,1:23.242,83242
1145,857,44,15,3:11.082,191082
1145,857,45,15,1:38.184,98184
1145,857,46,14,1:51.022,111022
1145,857,47,13,2:00.170,120170
1145,857,48,13,1:42.413,102413
1145,857,49,13,1:40.440,100440
1145,857,50,13,2:03.732,123732
1145,857,51,12,2:04.275,124275
1145,857,52,12,1:37.224,97224
1145,857,53,11,1:31.809,91809
1145,857,54,11,1:32.507,92507
1145,857,55,10,1:30.051,90051
1145,857,56,10,1:28.559,88559
1145,857,57,9,1:29.517,89517
1145,859,1,16,2:28.795,148795
1145,859,2,16,2:49.299,169299
1145,859,3,16,2:45.341,165341
1145,859,4,16,2:40.393,160393
1145,859,5,16,2:11.293,131293
1145,859,6,16,2:21.609,141609
1145,859,7,16,2:02.216,122216
1145,859,8,16,1:40.582,100582
1145,859,9,16,1:38.439,98439
1145,859,10,16,1:36.614,96614
1145,859,11,16,1:35.174,95174
1145,859,12,16,1:34.064,94064
1145,859,13,16,1:34.316,94316
1145,859,14,16,1:33.617,93617
1145,859,15,16,1:33.502,93502
1145,859,16,16,1:33.915,93915
1145,859,17,16,1:34.575,94575
1145,859,18,16,1:35.002,95002
1145,859,19,15,1:34.695,94695
1145,859,20,15,1:33.497,93497
1145,859,21,15,1:32.883,92883
1145,859,22,15,1:32.080,92080
1145,859,23,15,1:32.622,92622
1145,859,24,15,1:32.155,92155
1145,859,25,15,1:31.959,91959
1145,859,26,15,1:31.129,91129
1145,859,27,15,1:31.094,91094
1145,859,28,15,1:31.084,91084
1145,859,29,15,1:30.803,90803
1145,859,30,15,1:31.312,91312
1145,859,31,15,1:31.649,91649
1145,859,32,15,1:33.760,93760
1145,859,33,15,2:08.342,128342
1145,859,34,16,2:04.275,124275
1145,859,35,16,2:08.710,128710
1145,859,36,16,2:41.811,161811
1145,859,37,16,2:17.760,137760
1145,859,38,16,2:13.353,133353
1145,859,39,14,1:48.534,108534
1145,859,40,14,1:31.050,91050
1145,859,41,14,1:26.446,86446
1145,859,42,14,1:24.098,84098
1145,859,43,14,1:22.970,82970
1145,859,44,7,1:26.332,86332
1145,859,45,7,1:37.844,97844
1145,859,46,9,1:39.457,99457
1145,860,1,17,2:29.413,149413
1145,860,2,17,2:49.798,169798
1145,860,3,17,2:45.379,165379
1145,860,4,17,2:45.744,165744
1145,860,5,17,2:05.412,125412
1145,860,6,17,2:22.075,142075
1145,860,7,17,2:02.192,122192
1145,860,8,17,1:42.054,102054
1145,860,9,17,1:38.564,98564
1145,860,10,17,1:36.411,96411
1145,860,11,17,1:35.416,95416
1145,860,12,17,1:35.002,95002
1145,860,13,17,1:34.250,94250
1145,860,14,17,1:33.732,93732
